Kode Produk,Tanggal,Jumlah,Lag_1,Lag_2,Lag_3,Lag_4,Rolling_Mean_2,Rolling_Mean_4,Rolling_Std_4,Bulan,Pekan_Ke,Rata_Historis_SKU,Is_Ramadan
OB-FGTROMEI,2025-06-10,10.0,0.0,10.0,0.0,0.0,5.0,2.5,5.0,6,24,3.0,0
OB-FGTROMEI,2025-06-17,0.0,10.0,0.0,10.0,0.0,5.0,5.0,5.773502691896258,6,25,3.6363636363636362,0
OB-FGTROMEI,2025-06-24,0.0,0.0,10.0,0.0,10.0,5.0,5.0,5.773502691896258,6,26,3.3333333333333335,0
OB-FGTROMEI,2025-07-01,0.0,0.0,0.0,10.0,0.0,0.0,2.5,5.0,7,27,3.076923076923077,0
OB-FGTROMEI,2025-07-08,10.0,0.0,0.0,0.0,10.0,0.0,2.5,5.0,7,28,2.857142857142857,0
OB-FGTROMEI,2025-07-15,10.0,10.0,0.0,0.0,0.0,5.0,2.5,5.0,7,29,3.3333333333333335,0
OB-FGTROMEI,2025-07-22,0.0,10.0,10.0,0.0,0.0,10.0,5.0,5.773502691896258,7,30,3.75,0
OB-FGTROMEI,2025-07-29,0.0,0.0,10.0,10.0,0.0,5.0,5.0,5.773502691896258,7,31,3.5294117647058822,0
OB-FGTROMEI,2025-08-05,0.0,0.0,0.0,10.0,10.0,0.0,5.0,5.773502691896258,8,32,3.3333333333333335,0
OB-FGTROMEI,2025-08-12,0.0,0.0,0.0,0.0,10.0,0.0,2.5,5.0,8,33,3.1578947368421053,0
OB-FGTROMEI,2025-08-19,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,3.0,0
OB-FGTROMEI,2025-08-26,0.0,10.0,0.0,0.0,0.0,5.0,2.5,5.0,8,35,3.3333333333333335,0
OB-FGTROMEI,2025-09-02,25.0,0.0,10.0,0.0,0.0,5.0,2.5,5.0,9,36,3.1818181818181817,0
OB-FGTROMEI,2025-09-09,20.0,25.0,0.0,10.0,0.0,15.0,10.0,14.142135623730951,9,37,4.3478260869565215,0
OB-FGTROMEI,2025-09-16,0.0,20.0,25.0,0.0,10.0,25.0,15.0,12.909944487358056,9,38,5.0,0
OB-FGTROMEI,2025-09-23,0.0,0.0,20.0,25.0,0.0,10.0,12.5,15.0,9,39,4.8,0
OB-FGTROMEI,2025-09-30,0.0,0.0,0.0,20.0,25.0,0.0,12.5,15.0,9,40,4.615384615384615,0
OB-FGTROMEI,2025-10-07,0.0,0.0,0.0,0.0,20.0,0.0,5.0,10.0,10,41,4.444444444444445,0
OB-FGTROMEI,2025-10-14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,42,4.285714285714286,0
OB-FGTROMEI,2025-10-21,0.0,10.0,0.0,0.0,0.0,5.0,2.5,5.0,10,43,4.482758620689655,0
OB-FGTROMEI,2025-10-28,0.0,0.0,10.0,0.0,0.0,5.0,2.5,5.0,10,44,4.333333333333333,0
OB-FGTROMEI,2025-11-04,0.0,0.0,0.0,10.0,0.0,0.0,2.5,5.0,11,45,4.193548387096774,0
OB-FGTROMEI,2025-11-11,20.0,0.0,0.0,0.0,10.0,0.0,2.5,5.0,11,46,4.0625,0
OB-FGTROMEI,2025-11-18,10.0,20.0,0.0,0.0,0.0,10.0,5.0,10.0,11,47,4.545454545454546,0
OB-FGTROMEI,2025-11-25,0.0,10.0,20.0,0.0,0.0,15.0,7.5,9.574271077563381,11,48,4.705882352941177,0
OB-FGTROMEI,2025-12-02,0.0,0.0,10.0,20.0,0.0,5.0,7.5,9.574271077563381,12,49,4.571428571428571,0
OB-FGTROMEI,2025-12-09,10.0,0.0,0.0,10.0,20.0,0.0,7.5,9.574271077563381,12,50,4.444444444444445,0
OB-FGTROMEI,2025-12-16,25.0,10.0,0.0,0.0,10.0,5.0,5.0,5.773502691896258,12,51,4.594594594594595,0
OB-FGTROMEI,2025-12-23,10.0,25.0,10.0,0.0,0.0,20.0,10.0,14.142135623730951,12,52,5.2631578947368425,0
OB-FGTROMEI,2025-12-30,0.0,10.0,25.0,10.0,0.0,20.0,12.5,12.583057392117915,12,1,5.384615384615385,0
OB-FGTROMEI,2026-01-06,0.0,0.0,10.0,25.0,10.0,5.0,12.5,12.583057392117917,1,2,5.25,0
OB-FGTROMEI,2026-01-13,20.0,0.0,0.0,10.0,25.0,0.0,10.0,14.142135623730951,1,3,5.121951219512195,0
OB-FGTROMEI,2026-01-20,10.0,20.0,0.0,0.0,10.0,10.0,7.5,9.574271077563381,1,4,5.476190476190476,0
OB-FGTROMEI,2026-01-27,0.0,10.0,20.0,0.0,0.0,15.0,7.5,9.574271077563381,1,5,5.5813953488372094,0
OB-FGTROMEI,2026-02-03,0.0,0.0,10.0,20.0,0.0,5.0,7.5,9.574271077563381,2,6,5.454545454545454,0
OB-FGTROMEI,2026-02-10,0.0,0.0,0.0,10.0,20.0,0.0,7.5,9.574271077563381,2,7,5.333333333333333,0
OB-FGTROMEI,2026-02-17,0.0,0.0,0.0,0.0,10.0,0.0,2.5,5.0,2,8,5.217391304347826,0
OB-FGTROMEI,2026-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,5.1063829787234045,0
OB-FGTROMEI,2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,5.0,0
OB-FGTROMEI,2026-03-10,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,4.8979591836734695,1
OB-FGTROMEI,2026-03-17,0.0,20.0,0.0,0.0,0.0,10.0,5.0,10.0,3,12,5.2,1
OB-FGTROMEI,2026-03-24,25.0,0.0,20.0,0.0,0.0,10.0,5.0,10.0,3,13,5.098039215686274,1
OB-FGTROMEI,2026-03-31,0.0,25.0,0.0,20.0,0.0,20.0,15.0,17.5,3,14,5.769230769230769,1
OB-FGTROMEI,2026-04-07,20.0,0.0,25.0,0.0,20.0,20.0,15.0,17.5,4,15,5.660377358490566,1
OB-FGTROMEI,2026-04-14,0.0,20.0,0.0,25.0,0.0,10.0,15.0,17.5,4,16,5.925925925925926,0
OB-FGTROMEI,2026-04-21,10.0,0.0,20.0,0.0,25.0,10.0,15.0,17.5,4,17,5.818181818181818,0
OB-FGTROMEI,2026-04-28,0.0,10.0,0.0,20.0,0.0,5.0,7.5,9.57427107756338,4,18,5.892857142857143,0
OB-FLU,2025-04-29,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5773502691896257,4,18,0.5,0
OB-FLU,2025-05-06,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5773502691896257,5,19,0.4,0
OB-FLU,2025-05-13,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5773502691896257,5,20,0.5,0
OB-FLU,2025-05-20,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5773502691896257,5,21,0.42857142857142855,0
OB-FLU,2025-05-27,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5773502691896257,5,22,0.5,0
OB-FLU,2025-06-03,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5773502691896257,6,23,0.4444444444444444,0
OB-FLU,2025-06-10,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,6,24,0.4,0
OB-FLU,2025-06-17,3.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5773502691896257,6,25,0.45454545454545453,0
OB-FLU,2025-06-24,5.0,3.0,1.0,0.0,0.0,2.0,1.0,1.4142135623730951,6,26,0.6666666666666666,0
OB-FLU,2025-07-01,2.0,5.0,3.0,1.0,0.0,4.0,2.25,2.217355782608345,7,27,1.0,0
OB-FLU,2025-07-08,0.0,2.0,5.0,3.0,1.0,3.5,2.75,1.707825127659933,7,28,1.0714285714285714,0
OB-FLU,2025-07-15,0.0,0.0,2.0,5.0,3.0,1.0,2.5,2.0816659994661326,7,29,1.0,0
OB-FLU,2025-07-22,0.0,0.0,0.0,2.0,5.0,0.0,1.75,2.362907813126304,7,30,0.9375,0
OB-FLU,2025-07-29,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1.0000000000000002,7,31,0.8823529411764706,0
OB-FLU,2025-08-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,0.8333333333333334,0
OB-FLU,2025-08-12,1.0,2.0,0.0,0.0,0.0,1.0,0.5,1.0,8,33,0.8947368421052632,0
OB-FLU,2025-08-19,2.0,1.0,2.0,0.0,0.0,1.5,0.75,0.9574271077563381,8,34,0.9,0
OB-FLU,2025-08-26,0.0,2.0,1.0,2.0,0.0,1.5,1.25,0.9574271077563381,8,35,0.9523809523809523,0
OB-FLU,2025-09-02,1.0,0.0,2.0,1.0,2.0,1.0,1.25,0.9574271077563381,9,36,0.9090909090909091,0
OB-FLU,2025-09-09,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.816496580927726,9,37,0.9130434782608695,0
OB-FLU,2025-09-16,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.816496580927726,9,38,0.9166666666666666,0
OB-FLU,2025-09-23,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5773502691896257,9,39,0.88,0
OB-FLU,2025-09-30,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5773502691896257,9,40,0.8461538461538461,0
OB-FLU,2025-10-07,4.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5773502691896257,10,41,0.8518518518518519,0
OB-FLU,2025-10-14,3.0,4.0,1.0,0.0,0.0,2.5,1.25,1.892969448600091,10,42,0.9642857142857143,0
OB-FLU,2025-10-21,1.0,3.0,4.0,1.0,0.0,3.5,2.0,1.8257418583505536,10,43,1.0344827586206897,0
OB-FLU,2025-10-28,2.0,1.0,3.0,4.0,1.0,2.0,2.25,1.4999999999999998,10,44,1.0333333333333334,0
OB-FLU,2025-11-04,0.0,2.0,1.0,3.0,4.0,1.5,2.5,1.2909944487358054,11,45,1.064516129032258,0
OB-FLU,2025-11-11,1.0,0.0,2.0,1.0,3.0,1.0,1.5,1.2909944487358054,11,46,1.03125,0
OB-FLU,2025-11-18,0.0,1.0,0.0,2.0,1.0,0.5,1.0,0.8164965809277257,11,47,1.0303030303030303,0
OB-FLU,2025-11-25,1.0,0.0,1.0,0.0,2.0,0.5,0.75,0.9574271077563378,11,48,1.0,0
OB-FLU,2025-12-02,2.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5773502691896252,12,49,1.0,0
OB-FLU,2025-12-09,1.0,2.0,1.0,0.0,1.0,1.5,1.0,0.8164965809277257,12,50,1.0277777777777777,0
OB-FLU,2025-12-16,1.0,1.0,2.0,1.0,0.0,1.5,1.0,0.8164965809277257,12,51,1.027027027027027,0
OB-FLU,2025-12-23,2.0,1.0,1.0,2.0,1.0,1.0,1.25,0.4999999999999994,12,52,1.0263157894736843,0
OB-FLU,2025-12-30,1.0,2.0,1.0,1.0,2.0,1.5,1.5,0.5773502691896253,12,1,1.0512820512820513,0
OB-FLU,2026-01-06,2.0,1.0,2.0,1.0,1.0,1.5,1.25,0.4999999999999994,1,2,1.05,0
OB-FLU,2026-01-13,5.0,2.0,1.0,2.0,1.0,1.5,1.5,0.5773502691896253,1,3,1.0731707317073171,0
OB-FLU,2026-01-20,3.0,5.0,2.0,1.0,2.0,4.0,2.75,2.2173557826083448,1,4,1.1904761904761905,0
OB-FLU,2026-01-27,0.0,3.0,5.0,2.0,1.0,4.25,3.0,2.1602468994692865,1,5,1.2325581395348837,0
OB-FLU,2026-02-03,0.0,0.0,3.0,5.0,2.0,1.5,2.75,2.5,2,6,1.2045454545454546,0
OB-FLU,2026-02-10,0.0,0.0,0.0,3.0,5.0,0.0,2.25,2.872281323269014,2,7,1.1777777777777778,0
OB-FLU,2026-02-17,2.0,0.0,0.0,0.0,3.0,0.0,0.75,1.4999999999999996,2,8,1.1521739130434783,0
OB-FLU,2026-02-24,3.0,2.0,0.0,0.0,0.0,1.0,0.5,1.0,2,9,1.1702127659574468,0
OB-FLU,2026-03-03,1.0,3.0,2.0,0.0,0.0,2.5,1.25,1.5,3,10,1.2083333333333333,0
OB-FLU,2026-03-10,3.0,1.0,3.0,2.0,0.0,2.0,1.5,1.2909944487358054,3,11,1.2040816326530612,1
OB-FLU,2026-03-17,0.0,3.0,1.0,3.0,2.0,2.0,2.25,0.957427107756338,3,12,1.24,1
OB-FLU,2026-03-24,0.0,0.0,3.0,1.0,3.0,1.5,1.75,1.5,3,13,1.2156862745098038,1
OB-FLU,2026-03-31,4.0,0.0,0.0,3.0,1.0,0.0,1.0,1.414213562373095,3,14,1.1923076923076923,1
OB-FLU,2026-04-07,3.0,4.0,0.0,0.0,3.0,2.0,1.75,2.0615528128088303,4,15,1.2452830188679245,1
OB-FLU,2026-04-14,2.0,3.0,4.0,0.0,0.0,3.5,1.75,2.0615528128088303,4,16,1.2777777777777777,0
OB-FLU,2026-04-21,3.0,2.0,3.0,4.0,0.0,2.5,2.25,1.707825127659933,4,17,1.290909090909091,0
OB-FLU,2026-04-28,0.0,3.0,2.0,3.0,4.0,2.5,3.0,0.816496580927726,4,18,1.3214285714285714,0
OB-FLUTAB,2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,0.0,0
OB-FLUTAB,2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,19,0.0,0
OB-FLUTAB,2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,20,0.0,0
OB-FLUTAB,2025-05-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21,0.0,0
OB-FLUTAB,2025-05-27,1.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,5,22,0.125,0
OB-FLUTAB,2025-06-03,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5773502691896257,6,23,0.2222222222222222,0
OB-FLUTAB,2025-06-10,2.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5773502691896257,6,24,0.2,0
OB-FLUTAB,2025-06-17,0.0,2.5,0.0,1.0,1.0,1.25,0.875,1.6435677693908453,6,25,0.6363636363636364,0
OB-FLUTAB,2025-06-24,2.0,0.0,2.5,0.0,1.0,1.25,0.875,1.6435677693908453,6,26,0.5833333333333334,0
OB-FLUTAB,2025-07-01,2.5,2.0,0.0,2.5,0.0,1.0,0.875,1.6435677693908453,7,27,0.6923076923076923,0
OB-FLUTAB,2025-07-08,0.0,2.5,2.0,0.0,2.5,1.25,0.875,1.6435677693908453,7,28,0.9285714285714286,0
OB-FLUTAB,2025-07-15,0.0,0.0,2.5,2.0,0.0,1.25,0.875,1.6435677693908453,7,29,0.8666666666666667,0
OB-FLUTAB,2025-07-22,0.0,0.0,0.0,2.5,2.0,0.0,0.875,1.6435677693908453,7,30,0.8125,0
OB-FLUTAB,2025-07-29,0.0,0.0,0.0,0.0,2.5,0.0,0.875,1.6435677693908453,7,31,0.7647058823529411,0
OB-FLUTAB,2025-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,0.7222222222222222,0
OB-FLUTAB,2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,0.6842105263157895,0
OB-FLUTAB,2025-08-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,0.65,0
OB-FLUTAB,2025-08-26,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,8,35,0.6666666666666666,0
OB-FLUTAB,2025-09-02,0.0,0.0,1.0,0.0,0.0,0.5,0.25,0.5,9,36,0.6363636363636364,0
OB-FLUTAB,2025-09-09,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,9,37,0.6086956521739131,0
OB-FLUTAB,2025-09-16,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5773502691896257,9,38,0.625,0
OB-FLUTAB,2025-09-23,1.0,0.0,1.0,0.0,0.0,0.5,0.25,0.5,9,39,0.6,0
OB-FLUTAB,2025-09-30,2.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5773502691896257,9,40,0.6153846153846154,0
OB-FLUTAB,2025-10-07,0.0,2.0,1.0,0.0,1.0,1.25,0.875,0.816496580927726,10,41,0.6666666666666666,0
OB-FLUTAB,2025-10-14,0.0,0.0,2.0,1.0,0.0,1.0,0.75,0.9574271077563381,10,42,0.6428571428571429,0
OB-FLUTAB,2025-10-21,0.0,0.0,0.0,2.0,1.0,0.0,0.75,0.9574271077563381,10,43,0.6206896551724138,0
OB-FLUTAB,2025-10-28,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1.0,10,44,0.6,0
OB-FLUTAB,2025-11-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,45,0.5806451612903226,0
OB-FLUTAB,2025-11-11,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,11,46,0.59375,0
OB-FLUTAB,2025-11-18,1.0,0.0,1.0,0.0,0.0,0.5,0.25,0.5,11,47,0.5757575757575758,0
OB-FLUTAB,2025-11-25,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5773502691896257,11,48,0.5882352941176471,0
OB-FLUTAB,2025-12-02,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5773502691896257,12,49,0.5714285714285714,0
OB-FLUTAB,2025-12-09,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5773502691896257,12,50,0.5833333333333334,0
OB-FLUTAB,2025-12-16,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5773502691896257,12,51,0.5675675675675675,0
OB-FLUTAB,2025-12-23,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,12,52,0.5526315789473685,0
OB-FLUTAB,2025-12-30,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5,12,1,0.5384615384615384,0
OB-FLUTAB,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.525,0
OB-FLUTAB,2026-01-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.5121951219512195,0
OB-FLUTAB,2026-01-20,1.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,1,4,0.5238095238095238,0
OB-FLUTAB,2026-01-27,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5773502691896257,1,5,0.5348837209302325,0
OB-FLUTAB,2026-02-03,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5773502691896257,2,6,0.5227272727272727,0
OB-FLUTAB,2026-02-10,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5773502691896257,2,7,0.5111111111111111,0
OB-FLUTAB,2026-02-17,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5,2,8,0.5,0
OB-FLUTAB,2026-02-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0.48936170212765956,0
OB-FLUTAB,2026-03-03,2.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,3,10,0.5,0
OB-FLUTAB,2026-03-10,0.0,2.0,1.0,0.0,0.0,1.25,0.75,0.9574271077563381,3,11,0.5306122448979592,1
OB-FLUTAB,2026-03-17,0.0,0.0,2.0,1.0,0.0,1.0,0.75,0.9574271077563381,3,12,0.52,1
OB-FLUTAB,2026-03-24,0.0,0.0,0.0,2.0,1.0,0.0,0.75,0.9574271077563381,3,13,0.5098039215686274,1
OB-FLUTAB,2026-03-31,1.0,0.0,0.0,0.0,2.0,0.0,0.5,1.0,3,14,0.5,1
OB-FLUTAB,2026-04-07,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,4,15,0.5094339622641509,1
OB-FLUTAB,2026-04-14,0.0,0.0,1.0,0.0,0.0,0.5,0.25,0.5,4,16,0.5,0
OB-FLUTAB,2026-04-21,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,4,17,0.4909090909090909,0
OB-FLUTAB,2026-04-28,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5,4,18,0.48214285714285715,0
OB-FLUTAB1,2025-04-29,2.0,0.0,2.0,0.0,1.0,1.0,0.75,0.9574271077563381,4,18,0.75,0
OB-FLUTAB1,2025-05-06,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.1547005383792515,5,19,1.0,0
OB-FLUTAB1,2025-05-13,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.1547005383792515,5,20,0.8333333333333334,0
OB-FLUTAB1,2025-05-20,0.0,1.0,0.0,2.0,0.0,0.5,0.75,0.9574271077563382,5,21,0.8571428571428571,0
OB-FLUTAB1,2025-05-27,0.0,0.0,1.0,0.0,2.0,0.5,0.75,0.9574271077563382,5,22,0.75,0
OB-FLUTAB1,2025-06-03,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5000000000000001,6,23,0.6666666666666666,0
OB-FLUTAB1,2025-06-10,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5000000000000001,6,24,0.6,0
OB-FLUTAB1,2025-06-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,0.5454545454545454,0
OB-FLUTAB1,2025-06-24,1.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,6,26,0.5833333333333334,0
OB-FLUTAB1,2025-07-01,2.5,1.0,1.0,0.0,0.0,1.0,0.5,0.5773502691896257,7,27,0.6153846153846154,0
OB-FLUTAB1,2025-07-08,1.0,2.5,1.0,1.0,0.0,2.0,1.25,1.2583057392117918,7,28,0.7857142857142857,0
OB-FLUTAB1,2025-07-15,2.5,1.0,2.5,1.0,1.0,2.0,1.5,1.0,7,29,0.8,0
OB-FLUTAB1,2025-07-22,0.0,2.5,1.0,2.5,1.0,2.5,2.25,1.5,7,30,1.0,0
OB-FLUTAB1,2025-07-29,0.0,0.0,2.5,1.0,2.5,2.0,2.0,1.8257418583505538,7,31,0.9411764705882353,0
OB-FLUTAB1,2025-08-05,0.0,0.0,0.0,2.5,1.0,0.0,1.25,1.8929694486000912,8,32,0.8888888888888888,0
OB-FLUTAB1,2025-08-12,0.0,0.0,0.0,0.0,2.5,0.0,1.0,2.0,8,33,0.8421052631578947,0
OB-FLUTAB1,2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,0.8,0
OB-FLUTAB1,2025-08-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,0.7619047619047619,0
OB-FLUTAB1,2025-09-02,2.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,9,36,0.7727272727272727,0
OB-FLUTAB1,2025-09-09,2.5,2.0,1.0,0.0,0.0,1.5,0.75,0.9574271077563381,9,37,0.8260869565217391,0
OB-FLUTAB1,2025-09-16,2.0,2.5,2.0,1.0,0.0,2.5,1.5,1.2909944487358056,9,38,0.9166666666666666,0
OB-FLUTAB1,2025-09-23,1.0,2.0,2.5,2.0,1.0,2.5,2.0,0.816496580927726,9,39,0.96,0
OB-FLUTAB1,2025-09-30,0.0,1.0,2.0,2.5,2.0,1.5,2.0,0.816496580927726,9,40,0.9615384615384616,0
OB-FLUTAB1,2025-10-07,0.0,0.0,1.0,2.0,2.5,0.5,1.5,1.2909944487358056,10,41,0.9259259259259259,0
OB-FLUTAB1,2025-10-14,0.0,0.0,0.0,1.0,2.0,0.0,0.75,0.9574271077563381,10,42,0.8928571428571429,0
OB-FLUTAB1,2025-10-21,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.49999999999999994,10,43,0.8620689655172413,0
OB-FLUTAB1,2025-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,0.8333333333333334,0
OB-FLUTAB1,2025-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,45,0.8064516129032258,0
OB-FLUTAB1,2025-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,46,0.78125,0
OB-FLUTAB1,2025-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,47,0.7575757575757576,0
OB-FLUTAB1,2025-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,48,0.7352941176470589,0
OB-FLUTAB1,2025-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,49,0.7142857142857143,0
OB-FLUTAB1,2025-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,50,0.6944444444444444,0
OB-FLUTAB1,2025-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,51,0.6756756756756757,0
OB-FLUTAB1,2025-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,52,0.6578947368421053,0
OB-FLUTAB1,2025-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0.6410256410256411,0
OB-FLUTAB1,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.625,0
OB-FLUTAB1,2026-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.6097560975609756,0
OB-FLUTAB1,2026-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.5952380952380952,0
OB-FLUTAB1,2026-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.5813953488372093,0
OB-FLUTAB1,2026-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0.5681818181818182,0
OB-FLUTAB1,2026-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0.5555555555555556,0
OB-FLUTAB1,2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0.5434782608695652,0
OB-FLUTAB1,2026-02-24,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0.5319148936170213,0
OB-FLUTAB1,2026-03-03,1.0,2.5,0.0,0.0,0.0,2.0,1.0,2.0,3,10,0.6041666666666666,0
OB-FLUTAB1,2026-03-10,0.0,1.0,2.5,0.0,0.0,2.5,1.25,1.8929694486000912,3,11,0.6122448979591837,1
OB-FLUTAB1,2026-03-17,1.0,0.0,1.0,2.5,0.0,0.5,1.25,1.8929694486000912,3,12,0.6,1
OB-FLUTAB1,2026-03-24,1.0,1.0,0.0,1.0,2.5,0.5,1.5,1.7320508075688772,3,13,0.6078431372549019,1
OB-FLUTAB1,2026-03-31,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.4999999999999998,3,14,0.6153846153846154,1
OB-FLUTAB1,2026-04-07,2.0,1.0,1.0,1.0,0.0,1.0,0.75,0.4999999999999998,4,15,0.6226415094339622,1
OB-FLUTAB1,2026-04-14,1.0,2.0,1.0,1.0,1.0,1.5,1.25,0.5,4,16,0.6481481481481481,0
OB-FLUTAB1,2026-04-21,0.0,1.0,2.0,1.0,1.0,1.5,1.25,0.5,4,17,0.6545454545454545,0
OB-FLUTAB1,2026-04-28,0.0,0.0,1.0,2.0,1.0,0.5,1.0,0.816496580927726,4,18,0.6428571428571429,0
OB-FUR,2025-04-29,0.0,20.0,30.0,50.0,0.0,25.0,25.0,20.816659994661325,4,18,25.0,0
OB-FUR,2025-05-06,25.0,0.0,20.0,30.0,50.0,10.0,25.0,20.816659994661325,5,19,20.0,0
OB-FUR,2025-05-13,0.0,50.0,0.0,20.0,30.0,35.0,30.0,29.43920288775949,5,20,28.333333333333332,0
OB-FUR,2025-05-20,10.0,0.0,50.0,0.0,20.0,35.0,22.5,33.04037933599835,5,21,24.285714285714285,0
OB-FUR,2025-05-27,25.0,10.0,0.0,50.0,0.0,5.0,20.0,33.665016461206925,5,22,22.5,0
OB-FUR,2025-06-03,10.0,50.0,10.0,0.0,50.0,30.0,32.5,33.04037933599835,6,23,25.555555555555557,0
OB-FUR,2025-06-10,0.0,10.0,50.0,10.0,0.0,30.0,17.5,22.173557826083453,6,24,24.0,0
OB-FUR,2025-06-17,20.0,0.0,10.0,50.0,10.0,5.0,17.5,22.173557826083453,6,25,21.818181818181817,0
